,ID,LIMIT_BAL,SEX,EDUCATION,MARITAL_STATUS,AGE,INSTALLMENT_1,INSTALLMENT_2,INSTALLMENT_3,INSTALLMENT_AMT_1,INSTALLMENT_AMT_2,INSTALLMENT_AMT_3,INSTALLMENT_PAID_1,INSTALLMENT_PAID_2,INSTALLMENT_PAID_3
13462,22299.0,130000.0,2.0,3.0,4.0,29.0,-1.0,-1.0,-1.0,790.0,390.0,99235.0,390.0,99235.0,4368.0
13463,9188.0,30000.0,2.0,2.0,3.0,47.0,2.0,2.0,0.0,25280.0,24589.0,26160.0,0.0,2000.0,4200.0
13464,10190.0,500000.0,2.0,3.0,3.0,38.0,0.0,0.0,0.0,238708.0,313903.0,323841.0,90012.0,28000.0,15000.0
13465,550.0,120000.0,1.0,3.0,4.0,27.0,0.0,0.0,0.0,52437.0,50473.0,45087.0,5024.0,5000.0,5000.0
13466,28417.0,230000.0,2.0,3.0,4.0,29.0,0.0,0.0,-1.0,12394.0,12105.0,2439.0,2102.0,3000.0,6000.0
13467,19960.0,20000.0,2.0,2.0,3.0,45.0,0.0,0.0,0.0,17235.0,18253.0,20858.0,1610.0,3215.0,0.0
13468,1305.0,30000.0,1.0,4.0,4.0,25.0,0.0,0.0,0.0,7160.0,8185.0,9286.0,1300.0,1400.0,500.0
13469,23575.0,150000.0,2.0,4.0,4.0,37.0,-2.0,-2.0,-2.0,0.0,0.0,596.0,0.0,596.0,22131.0
13470,3210.0,100000.0,2.0,3.0,4.0,25.0,-1.0,-1.0,-1.0,12660.0,5000.0,0.0,5000.0,0.0,6272.0
13471,10710.0,240000.0,2.0,3.0,3.0,38.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13472,27788.0,70000.0,2.0,4.0,4.0,24.0,0.0,0.0,0.0,67897.0,62826.0,62595.0,3000.0,2916.0,2004.0
13473,14073.0,320000.0,1.0,3.0,3.0,43.0,-1.0,0.0,0.0,18625.0,28143.0,32159.0,10000.0,5000.0,0.0
13474,9157.0,180000.0,2.0,4.0,3.0,39.0,0.0,0.0,0.0,46202.0,47359.0,48316.0,2200.0,2111.0,1015.0
13475,15726.0,30000.0,2.0,4.0,4.0,21.0,0.0,0.0,0.0,28409.0,28530.0,29435.0,2000.0,2000.0,2000.0
13476,14835.0,200000.0,1.0,3.0,4.0,37.0,0.0,0.0,0.0,118134.0,126591.0,134110.0,15034.0,20038.0,20019.0
13477,2192.0,200000.0,2.0,3.0,4.0,29.0,1.0,-2.0,-1.0,0.0,0.0,3941.0,0.0,3941.0,16405.0
13478,23303.0,300000.0,2.0,4.0,3.0,42.0,0.0,0.0,0.0,281000.0,291482.0,297425.0,15000.0,12039.0,13000.0
13479,24593.0,100000.0,1.0,4.0,3.0,29.0,-1.0,-1.0,-1.0,1200.0,2100.0,0.0,2100.0,0.0,0.0
13480,23839.0,50000.0,2.0,2.0,2.0,53.0,0.0,0.0,0.0,49326.0,50302.0,50036.0,1803.0,2100.0,1500.0
13481,20211.0,60000.0,2.0,4.0,3.0,50.0,2.0,0.0,0.0,60199.0,60742.0,60841.0,2800.0,2600.0,2107.0
13482,19860.0,140000.0,2.0,3.0,3.0,34.0,0.0,0.0,0.0,22848.0,24459.0,26254.0,2000.0,2000.0,2000.0
13483,29473.0,250000.0,1.0,4.0,3.0,32.0,-1.0,-1.0,-2.0,79319.0,0.0,0.0,0.0,0.0,174749.0
13484,13297.0,70000.0,1.0,4.0,4.0,36.0,0.0,0.0,0.0,66888.0,69306.0,24348.0,4000.0,1704.0,1100.0
13485,6362.0,100000.0,2.0,4.0,3.0,28.0,2.0,0.0,0.0,73073.0,74739.0,70844.0,3500.0,3003.0,1910.0
13486,28646.0,230000.0,2.0,4.0,4.0,38.0,0.0,0.0,0.0,75459.0,76607.0,78868.0,3000.0,3500.0,3000.0
13487,8433.0,150000.0,2.0,3.0,4.0,27.0,0.0,0.0,0.0,138066.0,140522.0,138722.0,5767.0,6100.0,30000.0
13488,127.0,200000.0,1.0,2.0,4.0,52.0,0.0,0.0,0.0,110151.0,99530.0,98951.0,3568.0,3585.0,3602.0
13489,26108.0,160000.0,2.0,4.0,3.0,45.0,0.0,0.0,0.0,106643.0,89397.0,90348.0,3700.0,6353.0,1200.0
13490,3729.0,110000.0,2.0,4.0,4.0,28.0,1.0,2.0,0.0,112597.0,107799.0,108464.0,0.0,4000.0,4000.0
13491,12719.0,150000.0,2.0,3.0,4.0,52.0,0.0,0.0,0.0,135450.0,137647.0,141046.0,4771.0,4952.0,4019.0
13492,14414.0,150000.0,1.0,3.0,4.0,26.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13493,11980.0,50000.0,2.0,3.0,4.0,50.0,0.0,0.0,0.0,51016.0,49000.0,20356.0,2098.0,1303.0,698.0
13494,22396.0,320000.0,2.0,3.0,4.0,30.0,0.0,0.0,0.0,60947.0,62660.0,22693.0,2868.0,1681.0,1693.0
13495,12625.0,170000.0,2.0,4.0,4.0,27.0,0.0,0.0,0.0,64195.0,66163.0,67856.0,3000.0,3000.0,2308.0
13496,9901.0,20000.0,2.0,4.0,3.0,39.0,1.0,2.0,0.0,19565.0,18968.0,19612.0,0.0,1300.0,717.0
13497,14572.0,30000.0,2.0,2.0,3.0,53.0,0.0,0.0,0.0,30587.0,29462.0,28068.0,1700.0,1288.0,982.0
13498,25145.0,90000.0,1.0,4.0,3.0,55.0,0.0,0.0,0.0,15019.0,19740.0,25382.0,5000.0,6000.0,5000.0
13499,28853.0,180000.0,2.0,1.0,3.0,48.0,-1.0,-1.0,-1.0,872.0,3345.0,2962.0,3347.0,2962.0,6366.0
13500,5955.0,200000.0,1.0,4.0,4.0,26.0,0.0,0.0,0.0,103194.0,107027.0,107765.0,5500.0,4000.0,4000.0
13501,29286.0,360000.0,1.0,4.0,4.0,26.0,0.0,0.0,0.0,94672.0,96585.0,102837.0,3485.0,7837.0,10185.0
13502,11497.0,80000.0,1.0,4.0,4.0,26.0,0.0,0.0,0.0,76304.0,78680.0,79897.0,4203.0,3900.0,1200.0
13503,23100.0,60000.0,2.0,2.0,4.0,44.0,2.0,2.0,2.0,11847.0,62478.0,55887.0,55887.0,0.0,20783.0
13504,9291.0,270000.0,2.0,4.0,4.0,34.0,0.0,0.0,0.0,131310.0,123737.0,115927.0,6000.0,5700.0,3800.0
13505,25318.0,380000.0,2.0,3.0,4.0,27.0,-2.0,-2.0,-2.0,0.0,292.0,7352.0,292.0,7352.0,3401.0
13506,24572.0,60000.0,1.0,4.0,3.0,45.0,0.0,0.0,0.0,6471.0,7487.0,9356.0,1131.0,2000.0,1200.0
13507,28426.0,170000.0,2.0,4.0,4.0,30.0,0.0,0.0,0.0,132283.0,121009.0,136552.0,6000.0,19078.0,0.0
13508,25439.0,500000.0,2.0,3.0,4.0,30.0,0.0,0.0,0.0,137243.0,129722.0,128006.0,5000.0,5116.0,5000.0
13509,9632.0,260000.0,1.0,3.0,3.0,50.0,0.0,0.0,0.0,115937.0,118957.0,119649.0,5800.0,6000.0,8000.0
13510,17358.0,200000.0,2.0,3.0,4.0,41.0,-1.0,-1.0,-1.0,504.0,2502.0,21699.0,2502.0,21699.0,3003.0
13511,28946.0,250000.0,2.0,2.0,3.0,43.0,-2.0,-2.0,-2.0,278.0,278.0,278.0,278.0,278.0,278.0
13512,5294.0,20000.0,1.0,3.0,4.0,33.0,0.0,0.0,0.0,17593.0,38478.0,19703.0,1472.0,1400.0,394.0
13513,24361.0,100000.0,1.0,4.0,4.0,34.0,1.0,-2.0,-2.0,-342.0,-342.0,-342.0,0.0,0.0,0.0
13514,25322.0,80000.0,2.0,2.0,4.0,25.0,0.0,0.0,0.0,80804.0,81390.0,81700.0,3000.0,3058.0,9013.0
13515,22770.0,100000.0,2.0,3.0,4.0,32.0,0.0,-1.0,0.0,11273.0,694.0,1694.0,694.0,1000.0,1000.0
13516,27992.0,110000.0,2.0,4.0,3.0,29.0,0.0,0.0,0.0,27340.0,17353.0,0.0,10000.0,0.0,0.0
13517,9158.0,330000.0,2.0,4.0,3.0,45.0,0.0,0.0,0.0,123813.0,127050.0,135631.0,5100.0,10600.0,5000.0
13518,4083.0,120000.0,1.0,3.0,3.0,45.0,0.0,0.0,0.0,117775.0,117106.0,118207.0,5700.0,6000.0,5000.0
13519,21991.0,50000.0,2.0,4.0,4.0,29.0,0.0,0.0,0.0,50029.0,48347.0,49268.0,2100.0,2000.0,2100.0
13520,12945.0,180000.0,2.0,2.0,3.0,33.0,-1.0,0.0,0.0,170126.0,171247.0,156803.0,5950.0,7133.0,7369.0
13521,4989.0,130000.0,2.0,4.0,3.0,32.0,1.0,2.0,0.0,51559.0,50465.0,51531.0,0.0,2500.0,2000.0
13522,17821.0,100000.0,1.0,4.0,4.0,25.0,0.0,0.0,-1.0,49199.0,48285.0,390.0,1000.0,390.0,390.0
13523,15765.0,70000.0,2.0,2.0,4.0,24.0,0.0,0.0,0.0,5633.0,6646.0,7665.0,1114.0,1133.0,1304.0
13524,1195.0,100000.0,2.0,2.0,3.0,66.0,0.0,0.0,0.0,100036.0,100041.0,100402.0,4702.0,4617.0,3600.0
13525,7802.0,200000.0,2.0,3.0,4.0,42.0,-1.0,-1.0,-1.0,1347.0,208.0,1582.0,208.0,1677.0,3607.0
13526,5606.0,340000.0,2.0,3.0,3.0,39.0,0.0,0.0,0.0,250571.0,251917.0,256908.0,9125.0,11750.0,9325.0
13527,14191.0,50000.0,1.0,3.0,4.0,25.0,0.0,0.0,0.0,19456.0,20486.0,21241.0,1645.0,1400.0,900.0
13528,21445.0,110000.0,2.0,3.0,4.0,28.0,0.0,0.0,0.0,65024.0,61848.0,57944.0,2500.0,2900.0,2000.0
13529,23082.0,180000.0,2.0,4.0,4.0,37.0,1.0,2.0,0.0,37095.0,32881.0,33627.0,0.0,3042.0,109470.0
13530,20334.0,350000.0,2.0,2.0,3.0,64.0,0.0,0.0,0.0,30726.0,27639.0,28890.0,3000.0,2000.0,3000.0
13531,4527.0,270000.0,1.0,3.0,3.0,37.0,0.0,0.0,0.0,156346.0,159223.0,165480.0,7000.0,9000.0,5000.0
13532,24976.0,90000.0,1.0,4.0,3.0,44.0,0.0,0.0,0.0,16420.0,17441.0,18467.0,1300.0,1313.0,1400.0
13533,17008.0,30000.0,2.0,3.0,4.0,24.0,0.0,-1.0,-1.0,30900.0,410.0,28883.0,410.0,28883.0,1710.0
13534,29543.0,150000.0,1.0,1.0,3.0,36.0,0.0,0.0,0.0,181335.0,188576.0,188864.0,14000.0,7000.0,5000.0
13535,4322.0,70000.0,2.0,4.0,3.0,30.0,0.0,0.0,0.0,8432.0,9596.0,10637.0,1300.0,1200.0,1507.0
13536,26610.0,20000.0,1.0,4.0,4.0,23.0,0.0,0.0,2.0,10208.0,14972.0,17432.0,4972.0,3000.0,2700.0
13537,28868.0,210000.0,2.0,3.0,3.0,46.0,0.0,0.0,0.0,50720.0,52174.0,48957.0,3111.0,2109.0,2000.0
13538,12785.0,20000.0,2.0,3.0,4.0,37.0,0.0,0.0,0.0,8400.0,2000.0,0.0,1000.0,0.0,2000.0
13539,8139.0,380000.0,1.0,3.0,3.0,39.0,2.0,0.0,0.0,127449.0,130506.0,132838.0,6600.0,6000.0,6000.0
13540,22998.0,330000.0,2.0,4.0,4.0,41.0,0.0,0.0,0.0,76279.0,79179.0,82293.0,4179.0,5000.0,6458.0
13541,26902.0,50000.0,1.0,4.0,3.0,35.0,0.0,0.0,0.0,48792.0,50083.0,50323.0,2105.0,1845.0,1746.0
13542,1135.0,20000.0,1.0,4.0,4.0,28.0,1.0,2.0,2.0,15764.0,15718.0,17164.0,500.0,2000.0,0.0
13543,11155.0,10000.0,2.0,1.0,4.0,24.0,-1.0,0.0,0.0,5742.0,4576.0,4139.0,1500.0,2000.0,583.0
13544,20812.0,260000.0,1.0,2.0,4.0,43.0,0.0,0.0,0.0,154386.0,151549.0,158888.0,10000.0,10000.0,10000.0
13545,9324.0,500000.0,1.0,4.0,3.0,39.0,0.0,0.0,0.0,342548.0,290244.0,250186.0,8628.0,6242.0,231888.0
13546,451.0,380000.0,1.0,3.0,3.0,51.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13547,18949.0,50000.0,2.0,2.0,1.0,32.0,-1.0,-1.0,2.0,326.0,652.0,326.0,652.0,0.0,978.0
13548,8864.0,200000.0,1.0,3.0,3.0,40.0,-2.0,-2.0,-2.0,15596.0,1470.0,7289.0,1470.0,7289.0,0.0
13549,7466.0,200000.0,1.0,4.0,4.0,36.0,0.0,0.0,0.0,190120.0,194533.0,194175.0,9000.0,9000.0,8000.0
13550,25375.0,140000.0,2.0,2.0,4.0,26.0,0.0,0.0,0.0,33236.0,32971.0,31206.0,1785.0,2012.0,1536.0
13551,18318.0,40000.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,40633.0,40633.0,40311.0,1950.0,4300.0,2000.0
13552,20219.0,240000.0,2.0,4.0,3.0,52.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13553,20288.0,200000.0,2.0,4.0,3.0,50.0,-2.0,-2.0,-1.0,0.0,0.0,1350.0,0.0,1350.0,0.0
13554,2327.0,80000.0,2.0,4.0,4.0,40.0,0.0,0.0,0.0,33918.0,50878.0,51787.0,20000.0,2400.0,2000.0
13555,19273.0,360000.0,2.0,3.0,4.0,32.0,0.0,0.0,0.0,290543.0,118479.0,112746.0,7288.0,6079.0,6091.0
13556,26814.0,130000.0,1.0,4.0,4.0,31.0,0.0,0.0,0.0,122486.0,116437.0,112881.0,6013.0,4911.0,3533.0
13557,19827.0,20000.0,2.0,2.0,3.0,43.0,0.0,0.0,0.0,14959.0,32006.0,17139.0,1600.0,1700.0,1500.0
13558,16621.0,50000.0,1.0,4.0,4.0,39.0,3.0,2.0,0.0,51998.0,50821.0,46892.0,0.0,2343.0,1548.0
13559,8887.0,70000.0,1.0,2.0,1.0,26.0,1.0,2.0,2.0,39073.0,40154.0,39214.0,2000.0,0.0,1600.0
13560,13477.0,250000.0,1.0,3.0,4.0,33.0,0.0,0.0,0.0,28306.0,20367.0,19509.0,10000.0,1504.0,25000.0
13561,6305.0,180000.0,1.0,4.0,4.0,36.0,-1.0,-1.0,-1.0,100.0,100.0,109.0,100.0,109.0,3626.0
13562,3713.0,60000.0,2.0,4.0,3.0,36.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13563,29150.0,30000.0,2.0,2.0,3.0,67.0,2.0,2.0,2.0,27943.0,30734.0,28092.0,3580.0,0.0,1800.0
13564,15820.0,300000.0,2.0,3.0,4.0,27.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,874.0,876.0,876.0
13565,14273.0,60000.0,2.0,4.0,2.0,49.0,0.0,0.0,2.0,59902.0,61336.0,61792.0,3400.0,4500.0,17.0
13566,26737.0,80000.0,1.0,4.0,4.0,27.0,1.0,2.0,2.0,53576.0,52128.0,56657.0,0.0,6000.0,2200.0
13567,25822.0,210000.0,2.0,3.0,4.0,34.0,1.0,2.0,2.0,3824.0,2045.0,0.0,0.0,0.0,322.0
13568,13800.0,20000.0,1.0,4.0,4.0,24.0,0.0,0.0,0.0,6128.0,7171.0,9582.0,1300.0,2700.0,0.0
13569,8621.0,350000.0,1.0,4.0,4.0,36.0,0.0,0.0,0.0,230738.0,232382.0,234254.0,9503.0,9015.0,7511.0
13570,7157.0,50000.0,1.0,4.0,4.0,30.0,0.0,0.0,0.0,49259.0,47114.0,83908.0,2500.0,3320.0,2000.0
13571,14314.0,60000.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,55765.0,56619.0,54636.0,2600.0,1500.0,1000.0
13572,7717.0,130000.0,2.0,4.0,3.0,43.0,0.0,0.0,0.0,129099.0,130522.0,106158.0,5008.0,6003.0,4000.0
13573,313.0,20000.0,1.0,3.0,4.0,40.0,0.0,0.0,0.0,10934.0,13738.0,16567.0,3000.0,3100.0,0.0
13574,26978.0,260000.0,1.0,3.0,3.0,38.0,0.0,0.0,0.0,162820.0,153457.0,143580.0,6024.0,6012.0,6000.0
13575,18470.0,110000.0,2.0,3.0,4.0,26.0,0.0,0.0,0.0,104804.0,107979.0,93600.0,4988.0,1872.0,0.0
13576,13773.0,50000.0,2.0,3.0,4.0,29.0,2.0,0.0,0.0,45367.0,46815.0,10099.0,2335.0,1629.0,500.0
13577,4160.0,320000.0,2.0,3.0,3.0,29.0,0.0,0.0,0.0,95322.0,98787.0,97996.0,5000.0,2000.0,2000.0
13578,27173.0,170000.0,1.0,3.0,4.0,33.0,-1.0,-1.0,-1.0,2371.0,316.0,316.0,316.0,316.0,316.0
13579,24627.0,60000.0,1.0,4.0,4.0,40.0,0.0,0.0,0.0,58123.0,53604.0,54851.0,2000.0,2500.0,2500.0
13580,4710.0,290000.0,1.0,3.0,3.0,44.0,-1.0,-1.0,-1.0,19213.0,33274.0,17495.0,33548.0,17732.0,1862.0
13581,28355.0,100000.0,2.0,4.0,3.0,39.0,-2.0,-2.0,-2.0,518.0,0.0,0.0,0.0,0.0,0.0
13582,1630.0,50000.0,1.0,2.0,4.0,31.0,0.0,0.0,0.0,40011.0,33648.0,35082.0,1566.0,2000.0,3800.0
13583,17194.0,110000.0,2.0,3.0,4.0,29.0,-1.0,-1.0,-1.0,316.0,31895.0,316.0,31895.0,316.0,316.0
13584,12769.0,180000.0,2.0,3.0,4.0,27.0,-1.0,-1.0,-1.0,581.0,5394.0,1485.0,5396.0,1485.0,4778.0
13585,14767.0,150000.0,2.0,3.0,4.0,29.0,-2.0,-2.0,-2.0,2889.0,3469.0,1791.0,3469.0,1791.0,570.0
13586,29549.0,220000.0,1.0,3.0,4.0,31.0,0.0,0.0,2.0,119810.0,129821.0,126311.0,12000.0,0.0,27500.0
13587,28722.0,310000.0,2.0,4.0,3.0,44.0,-1.0,0.0,0.0,67423.0,67729.0,113788.0,10000.0,56000.0,5000.0
13588,22857.0,150000.0,2.0,2.0,4.0,47.0,0.0,0.0,0.0,153412.0,153720.0,150540.0,7000.0,7000.0,7000.0
13589,21439.0,150000.0,2.0,4.0,4.0,30.0,0.0,0.0,0.0,106911.0,105889.0,96548.0,4000.0,4500.0,5000.0
13590,23786.0,120000.0,2.0,2.0,3.0,55.0,1.0,-2.0,-1.0,-150.0,-150.0,7342.0,0.0,7492.0,0.0
13591,1567.0,280000.0,2.0,4.0,3.0,37.0,0.0,0.0,0.0,29078.0,30144.0,32629.0,1515.0,3000.0,3000.0
13592,2119.0,20000.0,2.0,2.0,4.0,39.0,0.0,0.0,2.0,12241.0,16020.0,16457.0,4000.0,1000.0,4750.0
13593,5278.0,210000.0,2.0,1.0,3.0,35.0,0.0,0.0,0.0,84018.0,23953.0,0.0,2000.0,0.0,0.0
13594,16427.0,80000.0,2.0,1.0,3.0,50.0,2.0,0.0,0.0,115027.0,118188.0,117725.0,6000.0,5500.0,4356.0
13595,2664.0,180000.0,1.0,4.0,3.0,46.0,0.0,0.0,0.0,60005.0,41223.0,49108.0,3000.0,10000.0,3000.0
13596,25450.0,50000.0,2.0,2.0,3.0,24.0,1.0,-2.0,-1.0,-1037.0,-1037.0,49024.0,0.0,52806.0,1872.0
13597,5429.0,100000.0,1.0,4.0,3.0,42.0,0.0,0.0,2.0,17565.0,19700.0,18306.0,3183.0,0.0,1274.0
13598,5197.0,50000.0,2.0,3.0,4.0,25.0,0.0,0.0,0.0,16762.0,19126.0,13918.0,4029.0,4031.0,3000.0
13599,24761.0,30000.0,1.0,4.0,4.0,35.0,-1.0,2.0,2.0,780.0,390.0,0.0,0.0,0.0,780.0
13600,6685.0,180000.0,1.0,4.0,3.0,37.0,-1.0,-1.0,-1.0,5480.0,11834.0,17380.0,11850.0,17552.0,8333.0
13601,9038.0,60000.0,1.0,4.0,3.0,36.0,1.0,2.0,0.0,36544.0,37357.0,38067.0,1700.0,1632.0,1388.0
13602,5966.0,50000.0,2.0,4.0,3.0,32.0,0.0,0.0,0.0,44751.0,43952.0,29136.0,1500.0,1239.0,612.0
13603,13465.0,20000.0,1.0,3.0,4.0,25.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13604,8033.0,50000.0,1.0,3.0,4.0,29.0,-1.0,2.0,2.0,53746.0,51631.0,50880.0,0.0,5160.0,1753.0
13605,17769.0,300000.0,2.0,2.0,3.0,62.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13606,8929.0,360000.0,2.0,3.0,3.0,31.0,0.0,0.0,0.0,6656.0,6722.0,8605.0,2000.0,4000.0,20000.0
13607,13166.0,30000.0,1.0,2.0,4.0,59.0,0.0,0.0,0.0,28372.0,29152.0,29643.0,2010.0,1500.0,788.0
13608,6213.0,100000.0,2.0,3.0,4.0,26.0,0.0,0.0,0.0,91857.0,78797.0,70936.0,3572.0,2600.0,5600.0
13609,11422.0,140000.0,1.0,2.0,3.0,35.0,0.0,0.0,0.0,136324.0,138438.0,0.0,5407.0,0.0,0.0
13610,5841.0,110000.0,2.0,4.0,4.0,26.0,0.0,0.0,0.0,65800.0,67251.0,70065.0,2510.0,4000.0,3000.0
13611,26267.0,220000.0,2.0,3.0,4.0,35.0,-1.0,-1.0,-1.0,5564.0,7443.0,5572.0,7479.0,5600.0,5600.0
13612,12407.0,160000.0,2.0,3.0,4.0,33.0,2.0,2.0,2.0,132510.0,128981.0,138289.0,0.0,13000.0,200.0
13613,19415.0,180000.0,2.0,3.0,4.0,35.0,0.0,0.0,0.0,24414.0,22479.0,21802.0,2483.0,2808.0,2101.0
13614,21269.0,110000.0,1.0,2.0,4.0,52.0,0.0,0.0,0.0,56327.0,57106.0,58489.0,2700.0,3300.0,2044.0
13615,15697.0,80000.0,1.0,3.0,4.0,33.0,0.0,0.0,0.0,73983.0,75454.0,77738.0,3300.0,4100.0,2000.0
13616,29308.0,310000.0,1.0,3.0,4.0,26.0,-1.0,0.0,0.0,47330.0,48947.0,49738.0,4000.0,5000.0,5052.0
13617,508.0,180000.0,2.0,4.0,4.0,28.0,0.0,0.0,0.0,42238.0,38741.0,36696.0,2500.0,2000.0,1128.0
13618,20916.0,420000.0,1.0,4.0,3.0,41.0,0.0,0.0,0.0,193370.0,198053.0,202618.0,4988.0,4976.0,6019.0
13619,20900.0,80000.0,1.0,4.0,4.0,27.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,200.0
13620,5886.0,20000.0,2.0,4.0,3.0,29.0,1.0,2.0,2.0,12186.0,11700.0,13474.0,0.0,2000.0,0.0
13621,27231.0,200000.0,1.0,3.0,4.0,36.0,2.0,2.0,2.0,89082.0,91055.0,89064.0,4000.0,0.0,3000.0
13622,15089.0,20000.0,1.0,4.0,3.0,37.0,3.0,2.0,0.0,20334.0,18555.0,3455.0,0.0,1096.0,1000.0
13623,15559.0,60000.0,1.0,3.0,3.0,38.0,2.0,2.0,2.0,46389.0,49808.0,48736.0,4200.0,0.0,1900.0
13624,21584.0,180000.0,2.0,4.0,3.0,35.0,-1.0,-1.0,0.0,1175.0,5317.0,8388.0,5317.0,3200.0,2700.0
13625,11779.0,60000.0,1.0,2.0,4.0,57.0,0.0,0.0,0.0,15602.0,16629.0,17638.0,1284.0,1293.0,644.0
13626,29324.0,180000.0,1.0,3.0,4.0,26.0,0.0,0.0,0.0,23758.0,31278.0,124718.0,9000.0,100000.0,12000.0
13627,18792.0,110000.0,2.0,4.0,4.0,29.0,2.0,0.0,0.0,113394.0,108142.0,109325.0,5314.0,4398.0,4196.0
13628,28418.0,160000.0,2.0,3.0,4.0,30.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
13629,301.0,100000.0,1.0,4.0,4.0,37.0,0.0,0.0,0.0,99209.0,98222.0,67185.0,3490.0,2332.0,2314.0
13630,8735.0,100000.0,2.0,4.0,3.0,39.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,7700.0
13631,8700.0,10000.0,1.0,2.0,3.0,37.0,0.0,0.0,0.0,14498.0,7512.0,7308.0,2248.0,1120.0,375.0
13632,26750.0,60000.0,1.0,4.0,4.0,27.0,2.0,0.0,0.0,58598.0,56486.0,60877.0,2632.0,5924.0,0.0
13633,14982.0,300000.0,2.0,3.0,4.0,31.0,-1.0,-1.0,-1.0,7834.0,1086.0,316.0,1093.0,316.0,316.0
13634,3216.0,340000.0,2.0,4.0,3.0,31.0,-1.0,0.0,0.0,33639.0,37373.0,40990.0,5000.0,5000.0,3000.0
13635,8379.0,60000.0,1.0,4.0,3.0,39.0,-1.0,0.0,0.0,14085.0,14575.0,18423.0,2000.0,5000.0,4000.0
13636,5059.0,200000.0,2.0,3.0,3.0,35.0,-1.0,-1.0,-1.0,10118.0,2105.0,483.0,2106.0,486.0,6175.0
13637,19560.0,160000.0,2.0,2.0,3.0,37.0,0.0,0.0,0.0,17500.0,15933.0,19536.0,10000.0,10000.0,3006.0
13638,443.0,30000.0,2.0,3.0,4.0,26.0,1.0,-2.0,-1.0,0.0,0.0,945.0,0.0,945.0,0.0
13639,5555.0,300000.0,2.0,3.0,4.0,32.0,-2.0,-1.0,-1.0,2081.0,1925.0,1656.0,1925.0,1656.0,1756.0
13640,15868.0,110000.0,2.0,4.0,4.0,30.0,2.0,2.0,2.0,124206.0,124679.0,126200.0,4000.0,5000.0,8000.0
13641,23483.0,50000.0,2.0,4.0,3.0,30.0,-1.0,-1.0,-2.0,1500.0,0.0,0.0,0.0,0.0,0.0
13642,20443.0,110000.0,1.0,2.0,4.0,27.0,0.0,0.0,0.0,71048.0,74242.0,78032.0,5000.0,5000.0,5000.0
13643,2460.0,250000.0,2.0,4.0,3.0,41.0,-1.0,-1.0,-1.0,37137.0,51803.0,4997.0,51811.0,9544.0,0.0
13644,7081.0,450000.0,2.0,4.0,4.0,35.0,1.0,2.0,0.0,347994.0,311267.0,365723.0,0.0,90000.0,14011.0
13645,28073.0,40000.0,2.0,1.0,3.0,48.0,0.0,0.0,0.0,36581.0,37896.0,40262.0,1926.0,3292.0,1400.0
13646,7032.0,200000.0,2.0,3.0,3.0,40.0,-1.0,-1.0,-1.0,16204.0,7870.0,18041.0,7870.0,18090.0,4288.0
13647,17698.0,60000.0,2.0,4.0,3.0,41.0,2.0,0.0,0.0,56483.0,55643.0,54941.0,2203.0,4687.0,11.0
13648,9132.0,130000.0,2.0,2.0,3.0,46.0,0.0,0.0,0.0,17505.0,18529.0,19545.0,1312.0,1328.0,1000.0
13649,4851.0,100000.0,2.0,3.0,4.0,30.0,0.0,0.0,0.0,90375.0,81572.0,71451.0,3007.0,3200.0,3000.0
13650,26538.0,390000.0,2.0,3.0,4.0,53.0,-2.0,-2.0,-1.0,450.0,1540.0,690.0,1540.0,690.0,0.0
13651,5896.0,180000.0,2.0,3.0,4.0,27.0,0.0,0.0,0.0,124501.0,126822.0,129440.0,5000.0,6000.0,5000.0
13652,20839.0,200000.0,1.0,2.0,3.0,44.0,2.0,0.0,0.0,147817.0,121668.0,67240.0,11000.0,11000.0,5000.0
13653,25870.0,510000.0,2.0,3.0,4.0,40.0,8.0,7.0,6.0,477094.0,469882.0,461402.0,0.0,0.0,0.0
13654,29827.0,100000.0,1.0,2.0,3.0,49.0,0.0,0.0,0.0,99721.0,86232.0,83745.0,3500.0,5000.0,3000.0
13655,9698.0,100000.0,2.0,4.0,3.0,39.0,0.0,0.0,0.0,97040.0,65668.0,66046.0,2617.0,2098.0,1916.0
13656,14648.0,80000.0,1.0,3.0,4.0,29.0,0.0,0.0,0.0,31637.0,27137.0,25986.0,1734.0,2000.0,2000.0
13657,25245.0,30000.0,2.0,3.0,4.0,25.0,-1.0,-1.0,0.0,640.0,29013.0,27731.0,30013.0,2000.0,1232.0
